Shipment Date,CountryName,Product,BDS$_Value,,,,,,,
15-Mar-16,United States,SAILS,"$9,287.22",,,,,,,
16-Mar-16,United States,RUM,"$60,247.88",,,,,,,
16-Mar-16,United States,MAUBY SYRUP,"$56,400.00",,,,,,,
16-Mar-16,United States,RUM,"$46,625.76",,,,,,,
16-Mar-16,United States,TORTUGA RUM CAKES,"$74,308.00",,,,,,,
16-Mar-16,Canada,RUM,"$201,891.08",,,,,,,
16-Mar-16,Canada,RUM,"$148,394.30",,,,,,,
22-Mar-16,United States,SAILS,"$4,840.00",,,,,,,
22-Mar-16,United States,SAILS,"$5,346.28",,,,,,,
22-Mar-16,United States,SAILS,"$3,488.60",,,,,,,
22-Mar-16,United States,SAILS,$733.82,,,,,,,
22-Mar-16,United States,SAILS,"$7,961.88",,,,,,,
22-Mar-16,United States,SAILS,"$9,301.28",,,,,,,
22-Mar-16,United States,RESISTORS,"$231,214.18",,,,,,,
22-Mar-16,United States,SAILS,"$2,859.00",,,,,,,
23-Mar-16,United States,RUM,"$266,760.96",,,,,,,
23-Mar-16,United States,SWEETENED BISCUITS,"$107,248.00",,,,,,,
23-Mar-16,Canada,RUM,"$201,460.12",,,,,,,
30-Mar-16,United States,SAILS,"$1,838.00",,,,,,,
30-Mar-16,United States,SAILS,"$3,787.68",,,,,,,
30-Mar-16,United States,SAILS,"$2,767.00",,,,,,,
30-Mar-16,United States,SAILS,"$2,057.80",,,,,,,
30-Mar-16,United States,SAILS,"$4,204.46",,,,,,,
30-Mar-16,Canada,SAILS,"$5,175.00",,,,,,,
30-Mar-16,Canada,SWEETENED & UNSWEETENED BISCUITS,"$40,075.00",,,,,,,
31-Mar-16,United States,SAILS,"$6,393.80",,,,,,,
31-Mar-16,United States,RESISTORS,"$55,537.90",,,,,,,
01-Apr-16,United States,RUM,"$119,777.78",,,,,,,
01-Apr-16,United States,RUM,"$73,883.90",,,,,,,
01-Apr-16,United States,USED VEGETABLE OIL,"$1,200.00",,,,,,,
01-Apr-16,Canada,RUM,"$120,871.76",,,,,,,
01-Apr-16,Canada,RUM,"$201,521.12",,,,,,,
04-Apr-16,United States,RUM,"$773,410.32",,,,,,,
04-Apr-16,Canada,RUM,"$119,958.26",,,,,,,
05-Apr-16,United States,SAILS,"$2,511.00",,,,,,,
05-Apr-16,United States,SAILS,"$3,187.58",,,,,,,
05-Apr-16,United States,SAILS,"$5,196.36",,,,,,,
05-Apr-16,United States,SAILS,"$2,590.56",,,,,,,
05-Apr-16,United States,SAILS,"$11,489.44",,,,,,,
05-Apr-16,United States,SAILS,"$3,578.10",,,,,,,
05-Apr-16,United States,SAILS,"$18,546.54",,,,,,,
05-Apr-16,United States,SAILS,"$1,496.90",,,,,,,
05-Apr-16,United States,UNSWEETENED BISCUITS,"$94,296.00",,,,,,,
05-Apr-16,Canada,CUT FLOWERS,"$2,430.00",,,,,,,
05-Apr-16,Canada,CUT FLOWERS,"$3,452.70",,,,,,,
06-Apr-16,United States,RESISTORS,"$155,287.94",,,,,,,
06-Apr-16,Canada,RUM,"$201,315.88",,,,,,,
08-Apr-16,United States,RUM,"$120,004.50",,,,,,,
11-Apr-16,United States,SWEETENED & UNSWEETENED BISCUITS,"$92,008.00",,,,,,,
11-Apr-16,United States,SWEETENED BISCUITS,"$102,784.00",,,,,,,
12-Apr-16,United States,SAILS,"$3,957.10",,,,,,,
12-Apr-16,United States,SAILS,"$7,397.00",,,,,,,
12-Apr-16,United States,SAILS,"$11,846.60",,,,,,,
12-Apr-16,United States,SAILS,"$4,928.00",,,,,,,
12-Apr-16,United States,SAILS,"$1,920.00",,,,,,,
12-Apr-16,United States,SAILS,"$1,450.80",,,,,,,
12-Apr-16,United States,SAILS,"$11,460.00",,,,,,,
12-Apr-16,United States,SAILS,"$1,404.70",,,,,,,
12-Apr-16,United States,SAILS,"$9,889.50",,,,,,,
12-Apr-16,Canada,SAILS,"$3,838.98",,,,,,,
13-Apr-16,United States,RUM,"$60,017.64",,,,,,,
13-Apr-16,United States,RUM,"$134,285.30",,,,,,,
13-Apr-16,United States,TORTUGA RUM CAKES,"$134,800.00",,,,,,,
13-Apr-16,Canada,RUM,"$402,540.04",,,,,,,
14-Apr-16,United States,JUICE DRINKS,"$27,750.00",,,,,,,
14-Apr-16,United States,RESISTORS,"$97,024.00",,,,,,,
18-Apr-16,United States,RUM,"$654,308.92",,,,,,,
19-Apr-16,United States,SAILS,"$5,225.38",,,,,,,
19-Apr-16,United States,SAILS,"$5,992.72",,,,,,,
19-Apr-16,United States,SAILS,"$7,428.70",,,,,,,
19-Apr-16,United States,SAILS,"$10,846.60",,,,,,,
19-Apr-16,United States,SAILS,"$2,109.30",,,,,,,
19-Apr-16,United States,USED VEGETABLE OIL,"$1,200.00",,,,,,,
19-Apr-16,Canada,SAILS,"$6,817.88",,,,,,,
19-Apr-16,Canada,RUM,"$94,263.52",,,,,,,
20-Apr-16,United States,TORTUGA RUM CAKES,"$62,045.92",,,,,,,
20-Apr-16,Canada,RUM,"$201,198.34",,,,,,,
21-Apr-16,United States,RESISTORS,"$79,341.10",,,,,,,
22-Apr-16,United States,RUM,"$60,158.02",,,,,,,
25-Apr-16,United States,RUM,"$739,902.32",,,,,,,
26-Apr-16,United States,SAILS,"$5,580.86",,,,,,,
26-Apr-16,United States,SAILS,$820.00,,,,,,,
26-Apr-16,United States,SAILS,"$16,126.72",,,,,,,
26-Apr-16,United States,SAILS,"$3,016.00",,,,,,,
26-Apr-16,United States,RESISTORS,"$130,854.22",,,,,,,
26-Apr-16,United States,SAILS,"$1,812.52",,,,,,,
26-Apr-16,United States,RESISTORS,"$2,856.00",,,,,,,
26-Apr-16,Canada,SAILS,"$1,311.00",,,,,,,
27-Apr-16,United States,RUM,"$60,075.96",,,,,,,
27-Apr-16,United States,TORTUGA RUM CAKES,"$56,867.20",,,,,,,
29-Apr-16,United States,SAILS,"$14,461.94",,,,,,,
29-Apr-16,Canada,SAILS,"$1,285.76",,,,,,,
29-Apr-16,Canada,RUM,"$200,995.34",,,,,,,
03-May-16,United States,SWEETENED & UNSWEETENED BISCUITS,"$92,101.00",,,,,,,
03-May-16,United States,MOUNT GAY,"$622,465.24",,,,,,,
04-May-16,United States,SAILS,"$1,377.20",,,,,,,
04-May-16,United States,SAILS,"$5,882.66",,,,,,,
04-May-16,United States,SAILS,"$9,196.04",,,,,,,
04-May-16,United States,SAILS,"$16,830.00",,,,,,,
04-May-16,United States,SAILS,"$7,098.60",,,,,,,
04-May-16,United States,SAILS,"$1,377.20",,,,,,,
04-May-16,Canada,CUT FLOWERS,"$1,960.00",,,,,,,
04-May-16,Canada,CUT FLOWERS,"$2,549.00",,,,,,,
05-May-16,United States,RESISTORS,"$278,090.16",,,,,,,
05-May-16,United States,RUM,"$626,864.24",,,,,,,
05-May-16,United States,RUM,"$192,442.68",,,,,,,
05-May-16,United States,RUM,"$195,400.68",,,,,,,
05-May-16,United States,RUM,"$181,703.68",,,,,,,
09-May-16,Canada,RUM,"$117,573.58",,,,,,,
10-May-16,United States,FRUTEE,"$36,050.00",,,,,,,
11-May-16,United States,KOLA TONIC,"$6,160.00",,,,,,,
11-May-16,United States,MAUBY SYRUP,"$35,861.00",,,,,,,
11-May-16,United States,SAILS,"$2,184.40",,,,,,,
11-May-16,United States,SAILS,"$4,896.60",,,,,,,
11-May-16,United States,SAILS,"$16,749.94",,,,,,,
11-May-16,United States,SAILS,"$3,189.50",,,,,,,
11-May-16,United States,SAILS,"$2,004.48",,,,,,,
11-May-16,United States,RUM,"$47,742.90",,,,,,,
11-May-16,United States,RUM,"$392,426.16",,,,,,,
11-May-16,United States,TORTUGA RUM CAKES,"$60,480.00",,,,,,,
11-May-16,Canada,RUM,"$201,485.28",,,,,,,
12-May-16,United States,UNSWEETENED BISCUITS,"$8,125.00",,,,,,,
12-May-16,United States,FRUTEE,"$6,825.00",,,,,,,
12-May-16,United States,JUICE DRINKS,"$25,625.00",,,,,,,
12-May-16,United States,SUGAR,"$4,662.40",,,,,,,
12-May-16,United States,SWEETENED BISCUITS,"$77,858.00",,,,,,,
12-May-16,United States,UNSWEETENED BISCUITS,"$13,565.00",,,,,,,
12-May-16,United States,RESISTORS,"$105,832.84",,,,,,,
13-May-16,United States,RUM,"$59,724.98",,,,,,,
13-May-16,United States,"CONDIMENTS, SAUCES & SEASONINGS","$6,393.75",,,,,,,
13-May-16,United States,RUM,"$59,493.06",,,,,,,
13-May-16,Canada,RUM,"$201,257.12",,,,,,,
17-May-16,United States,MAUBY SYRUP,"$19,740.00",,,,,,,
17-May-16,Canada,RUM,"$15,788.24",,,,,,,
17-May-16,Canada,RUM,"$67,021.20",,,,,,,
18-May-16,United States,MALT,"$28,000.00",,,,,,,
18-May-16,United States,SAILS,"$4,821.12",,,,,,,
18-May-16,United States,SAILS,"$3,045.88",,,,,,,
18-May-16,United States,SAILS,"$2,846.06",,,,,,,
18-May-16,United States,SAILS,"$14,182.06",,,,,,,
18-May-16,United States,SAILS,"$1,244.00",,,,,,,
18-May-16,United States,SAILS,"$7,889.00",,,,,,,
18-May-16,United States,SWEETENED BISCUITS,"$103,116.00",,,,,,,
18-May-16,United States,SAILS,"$2,250.00",,,,,,,
18-May-16,United States,RESISTORS,$746.00,,,,,,,
18-May-16,Canada,SAILS,"$5,392.00",,,,,,,
18-May-16,Canada,BEER,"$49,860.00",,,,,,,
19-May-16,United States,RESISTORS,"$214,964.44",,,,,,,
19-May-16,United States,TORTUGA RUM CAKES,"$137,081.20",,,,,,,
20-May-16,United States,SAILS,"$1,574.20",,,,,,,
20-May-16,United States,MOUNT GAY,"$598,899.24",,,,,,,
20-May-16,United States,MOUNT GAY,"$196,213.08",,,,,,,
23-May-16,United States,RUM,"$177,164.00",,,,,,,
23-May-16,Canada,RUM,"$243,614.14",,,,,,,
23-May-16,Canada,RUM,"$201,401.36",,,,,,,
23-May-16,Canada,RUM,"$147,178.38",,,,,,,
23-May-16,Canada,PLUS BEVERAGE,"$50,200.00",,,,,,,
24-May-16,United States,SAILS,"$4,148.00",,,,,,,
24-May-16,United States,KOLA KICK,$740.00,,,,,,,
24-May-16,United States,KOLA TONIC,"$6,600.00",,,,,,,
24-May-16,United States,MALT,"$4,650.00",,,,,,,
24-May-16,United States,MALT,"$26,800.00",,,,,,,
24-May-16,United States,SAILS,"$1,748.30",,,,,,,
24-May-16,United States,SAILS,"$3,456.00",,,,,,,
24-May-16,United States,SAILS,"$3,391.97",,,,,,,
24-May-16,United States,SAILS,"$5,570.12",,,,,,,
24-May-16,United States,SAILS,"$6,280.00",,,,,,,
25-May-16,United States,PLUS,"$23,400.00",,,,,,,
25-May-16,Canada,BEER,"$49,860.00",,,,,,,
26-May-16,United States,RUM,"$711,865.04",,,,,,,
26-May-16,Canada,PEPPER,$541.68,,,,,,,
26-May-16,Canada,BREADFRUIT,"$2,500.00",,,,,,,
27-May-16,United States,RUM,"$63,940.94",,,,,,,
27-May-16,United States,RESISTORS,"$173,933.56",,,,,,,
27-May-16,United States,RUM,"$12,649.20",,,,,,,
27-May-16,United States,RESISTORS,"$5,760.00",,,,,,,
30-May-16,United States,MOUNT GAY,"$195,631.08",,,,,,,
30-May-16,Canada,RUM,"$201,282.94",,,,,,,
31-May-16,United States,SAILS,"$44,030.00",,,,,,,
31-May-16,United States,PLUS,"$26,000.00",,,,,,,
31-May-16,United States,SAILS,"$2,293.70",,,,,,,
31-May-16,United States,SAILS,"$4,456.00",,,,,,,
31-May-16,United States,SAILS,"$2,767.88",,,,,,,
31-May-16,United States,SAILS,$815.00,,,,,,,
31-May-16,United States,SAILS,"$5,900.10",,,,,,,
31-May-16,United States,SAILS,"$3,337.00",,,,,,,
31-May-16,Canada,BREADFRUIT,"$5,000.00",,,,,,,
01-Jun-16,United States,RESISTORS,"$232,424.46",,,,,,,
01-Jun-16,Canada,CUT FLOWERS,"$2,012.00",,,,,,,
01-Jun-16,Canada,CUT FLOWERS,"$2,625.60",,,,,,,
03-Jun-16,United States,SAILS,"$2,957.60",,,,,,,
07-Jun-16,United States,SAILS,"$1,455.00",,,,,,,
07-Jun-16,United States,SAILS,"$15,637.66",,,,,,,
07-Jun-16,United States,SAILS,"$4,823.00",,,,,,,
07-Jun-16,United States,RESISTORS,"$185,082.40",,,,,,,
07-Jun-16,United States,RUM,"$207,676.68",,,,,,,
07-Jun-16,United States,RESISTORS,"$2,494.80",,,,,,,
07-Jun-16,Canada,SWEETENED & UNSWEETENED BISCUITS,"$37,380.00",,,,,,,
07-Jun-16,Canada,RUM,"$121,416.46",,,,,,,
08-Jun-16,Canada,RUM,"$120,871.76",,,,,,,
08-Jun-16,Canada,RUM,"$204,716.78",,,,,,,
10-Jun-16,United States,SAILS,"$33,830.00",,,,,,,
13-Jun-16,United States,SWEETENED BISCUITS,"$91,828.00",,,,,,,
13-Jun-16,United States,RUM,"$204,989.08",,,,,,,
13-Jun-16,United States,RUM,"$196,313.08",,,,,,,
13-Jun-16,Canada,RUM,"$204,727.66",,,,,,,
14-Jun-16,United States,SAILS,"$5,636.46",,,,,,,
14-Jun-16,United States,SAILS,"$14,653.00",,,,,,,
14-Jun-16,United States,SAILS,"$4,222.36",,,,,,,
14-Jun-16,United States,SAILS,"$8,033.68",,,,,,,
14-Jun-16,United States,SAILS,"$1,605.88",,,,,,,
14-Jun-16,United States,SAILS,"$1,642.20",,,,,,,
14-Jun-16,United States,SAILS,"$1,175.16",,,,,,,
15-Jun-16,United States,RUM,"$266,497.66",,,,,,,
15-Jun-16,United States,SAILS,"$11,610.00",,,,,,,
15-Jun-16,United States,TROWEL PLASTIC,$767.26,,,,,,,
17-Jun-16,United States,RESISTORS,"$102,187.50",,,,,,,
17-Jun-16,United States,RUM,"$381,106.16",,,,,,,
20-Jun-16,United States,SWEETENED BISCUITS,"$89,172.00",,,,,,,
20-Jun-16,United States,TROWEL PLASTIC,$232.32,,,,,,,
20-Jun-16,United States,RUM,"$302,649.38",,,,,,,
21-Jun-16,United States,SAILS,"$11,944.80",,,,,,,
21-Jun-16,United States,SAILS,"$33,409.24",,,,,,,
21-Jun-16,United States,SAILS,"$4,064.84",,,,,,,
21-Jun-16,United States,SAILS,"$2,420.52",,,,,,,
21-Jun-16,Canada,RUM,"$81,928.40",,,,,,,
21-Jun-16,Canada,RUM,"$86,553.84",,,,,,,
22-Jun-16,United States,RESISTORS,"$153,440.98",,,,,,,
23-Jun-16,United States,KOLA TONIC,"$43,880.00",,,,,,,
23-Jun-16,United States,SAILS,"$3,420.50",,,,,,,
23-Jun-16,United States,CURRY POWDER,"$72,143.00",,,,,,,
24-Jun-16,United States,POTTERY,"$13,780.80",,,,,,,
27-Jun-16,United States,RUM,"$59,936.02",,,,,,,
27-Jun-16,United States,USED VEGETABLE OIL,"$1,200.00",,,,,,,
27-Jun-16,United States,RUM,"$76,860.38",,,,,,,
28-Jun-16,United States,SAILS,"$2,188.26",,,,,,,
28-Jun-16,United States,SAILS,"$5,314.60",,,,,,,
28-Jun-16,United States,SAILS,"$1,231.20",,,,,,,
28-Jun-16,United States,SAILS,"$23,182.40",,,,,,,
28-Jun-16,United States,SAILS,"$1,872.00",,,,,,,
28-Jun-16,United States,SAILS,"$13,350.00",,,,,,,
28-Jun-16,Canada,SAILS,"$4,291.00",,,,,,,
29-Jun-16,United States,RESISTORS,"$186,081.00",,,,,,,
29-Jun-16,Canada,RUM,"$205,002.30",,,,,,,
29-Jun-16,Canada,CUT FLOWERS,"$2,515.00",,,,,,,
29-Jun-16,Canada,CUT FLOWERS,"$3,282.00",,,,,,,
05-Jul-16,United States,SAILS,"$4,539.00",,,,,,,
05-Jul-16,United States,SAILS,"$2,170.40",,,,,,,
05-Jul-16,United States,SAILS,"$20,119.22",,,,,,,
05-Jul-16,United States,SWEETENED BISCUITS,"$98,184.00",,,,,,,
05-Jul-16,United States,RESISTORS,"$153,103.80",,,,,,,
05-Jul-16,United States,SAILS,"$3,388.00",,,,,,,
05-Jul-16,United States,TORTUGA RUM CAKES,"$56,635.20",,,,,,,
05-Jul-16,Canada,RUM,"$118,998.88",,,,,,,
06-Jul-16,United States,SAILS,"$3,859.20",,,,,,,
06-Jul-16,United States,RUM,"$21,509.74",,,,,,,
06-Jul-16,Canada,SAILS,$682.00,,,,,,,
11-Jul-16,United States,MAUBY SYRUP,"$32,900.00",,,,,,,
11-Jul-16,United States,UNSWEETENED BISCUITS,"$91,322.00",,,,,,,
11-Jul-16,United States,RUM,"$326,758.48",,,,,,,
11-Jul-16,Canada,RUM,"$206,326.14",,,,,,,
12-Jul-16,United States,MAGARINE,"$5,051.00",,,,,,,
12-Jul-16,United States,SEASONINGS,"$16,510.70",,,,,,,
12-Jul-16,United States,SAILS,"$1,357.00",,,,,,,
12-Jul-16,United States,SAILS,"$2,821.10",,,,,,,
12-Jul-16,United States,SAILS,"$12,516.78",,,,,,,
12-Jul-16,United States,SAILS,"$1,770.40",,,,,,,
13-Jul-16,United States,RESISTORS,"$184,132.16",,,,,,,
14-Jul-16,United States,RESISTORS,$57.12,,,,,,,
15-Jul-16,United States,RUM,"$395,506.16",,,,,,,
18-Jul-16,United States,SWEETENED BISCUITS,"$105,888.00",,,,,,,
18-Jul-16,United States,RUM,"$59,834.40",,,,,,,
18-Jul-16,Canada,RUM,"$206,838.20",,,,,,,
19-Jul-16,United States,SAILS,"$24,240.70",,,,,,,
19-Jul-16,United States,SAILS,$570.00,,,,,,,
19-Jul-16,United States,SAILS,"$3,629.74",,,,,,,
19-Jul-16,United States,SAILS,"$10,556.00",,,,,,,
19-Jul-16,United States,SAILS,"$12,543.48",,,,,,,
19-Jul-16,United States,SAILS,"$8,049.78",,,,,,,
19-Jul-16,United States,SAILS,"$3,492.36",,,,,,,
19-Jul-16,United States,SAILS,"$5,525.74",,,,,,,
19-Jul-16,United States,SAILS,"$11,464.00",,,,,,,
20-Jul-16,United States,RESISTORS,"$160,903.80",,,,,,,
20-Jul-16,Canada,RUM,"$78,310.50",,,,,,,
20-Jul-16,Canada,RUM,"$53,920.00",,,,,,,
22-Jul-16,United States,RUM,"$1,258,292.20",,,,,,,
22-Jul-16,Canada,SWEETENED & UNSWEETENED BISCUITS,"$39,565.00",,,,,,,
25-Jul-16,United States,USED VEGETABLE OIL,"$1,200.00",,,,,,,
26-Jul-16,United States,SAILS,"$1,822.52",,,,,,,
26-Jul-16,United States,SAILS,"$1,114.00",,,,,,,
26-Jul-16,United States,SAILS,"$3,578.52",,,,,,,
26-Jul-16,United States,SAILS,"$2,682.00",,,,,,,
26-Jul-16,United States,SAILS,"$4,082.92",,,,,,,
26-Jul-16,United States,SAILS,"$3,614.70",,,,,,,
26-Jul-16,United States,SAILS,"$1,402.58",,,,,,,
26-Jul-16,United States,SAILS,"$4,240.00",,,,,,,
26-Jul-16,United States,TORTUGA RUM CAKES,"$61,858.24",,,,,,,
26-Jul-16,Canada,SAILS,"$1,570.74",,,,,,,
26-Jul-16,Canada,BREADFRUITS,"$5,000.00",,,,,,,
27-Jul-16,United States,SWEETENED BISCUITS,"$5,888.00",,,,,,,
27-Jul-16,Canada,RUM,"$120,987.52",,,,,,,
28-Jul-16,United States,RUM,"$193,930.68",,,,,,,
29-Jul-16,Canada,RUM,"$313,168.64",,,,,,,
04-Aug-16,United States,SAILS,"$4,251.00",,,,,,,
04-Aug-16,United States,SAILS,$904.74,,,,,,,
04-Aug-16,United States,SAILS,"$1,892.50",,,,,,,
04-Aug-16,United States,SAILS,"$2,260.00",,,,,,,
04-Aug-16,United States,SAILS,"$2,850.00",,,,,,,
05-Aug-16,Canada,CUT FLOWERS,"$1,006.00",,,,,,,
05-Aug-16,Canada,CUT FLOWERS,"$1,312.80",,,,,,,
08-Aug-16,United States,BREADFRUIT,"$7,500.00",,,,,,,
08-Aug-16,United States,RUM,"$271,881.88",,,,,,,
08-Aug-16,United States,RUM,"$35,657.58",,,,,,,
08-Aug-16,Canada,RUM,"$206,950.66",,,,,,,
08-Aug-16,Canada,BREADFRUIT,"$7,500.00",,,,,,,
09-Aug-16,United States,SAILS,"$34,021.92",,,,,,,
09-Aug-16,United States,SAILS,"$2,102.40",,,,,,,
09-Aug-16,United States,SAILS,"$9,244.28",,,,,,,
09-Aug-16,Canada,RUM,"$150,855.18",,,,,,,
11-Aug-16,United States,RESISTORS,"$422,464.02",,,,,,,
12-Aug-16,United States,RUM,"$341,682.58",,,,,,,
12-Aug-16,Canada,CUT FLOWERS,"$1,509.00",,,,,,,
12-Aug-16,Canada,CUT FLOWERS,"$1,968.10",,,,,,,
15-Aug-16,Canada,CUT FLOWERS,"$1,634.00",,,,,,,
15-Aug-16,Canada,CUT FLOWERS,"$2,095.80",,,,,,,
16-Aug-16,United States,SAILS,"$1,345.50",,,,,,,
16-Aug-16,United States,SAILS,"$1,100.50",,,,,,,
16-Aug-16,United States,SAILS,"$6,959.48",,,,,,,
16-Aug-16,United States,SAILS,$854.78,,,,,,,
16-Aug-16,Canada,SAILS,"$9,072.42",,,,,,,
17-Aug-16,United States,TORTUGA RUM CAKES,"$57,536.00",,,,,,,
17-Aug-16,United States,RESISTORS,"$2,400.00",,,,,,,
17-Aug-16,Canada,RUM,"$141,425.02",,,,,,,
18-Aug-16,United States,RUM,"$59,975.72",,,,,,,
18-Aug-16,United States,RUM,"$74,087.14",,,,,,,
18-Aug-16,United States,RUM,"$182,910.00",,,,,,,
18-Aug-16,Canada,RUM,"$207,020.16",,,,,,,
19-Aug-16,United States,BREADFRUIT,"$5,000.00",,,,,,,
19-Aug-16,Canada,BREADFRUIT,"$2,500.00",,,,,,,
22-Aug-16,United States,RUM,"$207,527.48",,,,,,,
22-Aug-16,United States,RESISTORS,"$27,191.08",,,,,,,
22-Aug-16,Canada,RUM,"$184,506.00",,,,,,,
23-Aug-16,United States,SAILS,"$8,087.00",,,,,,,
23-Aug-16,United States,SAILS,"$4,046.00",,,,,,,
23-Aug-16,United States,SAILS,"$5,625.46",,,,,,,
23-Aug-16,United States,SAILS,"$13,334.68",,,,,,,
23-Aug-16,United States,SAILS,"$3,491.70",,,,,,,
23-Aug-16,United States,SAILS,"$1,638.20",,,,,,,
23-Aug-16,United States,UNSWEETENED BISCUITS,"$102,435.20",,,,,,,
23-Aug-16,United States,SAILS,"$2,968.70",,,,,,,
23-Aug-16,United States,RESISTORS,"$262,645.22",,,,,,,
24-Aug-16,United States,RESISTORS,"$9,800.00",,,,,,,
24-Aug-16,United States,PLUS,"$30,025.00",,,,,,,
24-Aug-16,United States,RUM,"$47,188.52",,,,,,,
24-Aug-16,Canada,RUM,"$61,728.18",,,,,,,
24-Aug-16,Canada,RUM,"$207,046.68",,,,,,,
25-Aug-16,United States,USED VEGETABLE OIL,$600.00,,,,,,,
29-Aug-16,United States,RUM,"$60,125.32",,,,,,,
29-Aug-16,United States,RUM,"$67,073.70",,,,,,,
29-Aug-16,Canada,RUM,"$215,028.40",,,,,,,
29-Aug-16,Canada,RUM,"$206,455.06",,,,,,,
30-Aug-16,United States,SWEETENED BISCUITS,"$102,798.00",,,,,,,
30-Aug-16,Canada,RUM,"$103,378.08",,,,,,,
01-Sep-16,United States,MAUBY SYRUP,"$32,900.00",,,,,,,
02-Sep-16,United States,RUM,"$240,128.08",,,,,,,
05-Sep-16,United States,USED VEGETABLE OIL,"$1,200.00",,,,,,,
05-Sep-16,Canada,BREADFRUIT,"$7,500.00",,,,,,,
06-Sep-16,United States,CONDIMENTS,"$14,553.10",,,,,,,
06-Sep-16,United States,MAGARINE,"$5,051.00",,,,,,,
06-Sep-16,United States,BEER,"$98,160.00",,,,,,,
07-Sep-16,Canada,SWEETENED BISCUITS,"$41,920.00",,,,,,,
08-Sep-16,United States,RESISTORS,"$392,179.12",,,,,,,
08-Sep-16,United States,RESISTORS,"$40,936.60",,,,,,,
12-Sep-16,United States,RUM,"$304,095.16",,,,,,,
13-Sep-16,United States,SAILS,"$5,797.90",,,,,,,
13-Sep-16,United States,SAILS,"$2,681.86",,,,,,,
13-Sep-16,United States,SAILS,"$3,017.30",,,,,,,
13-Sep-16,United States,RUM,"$202,107.08",,,,,,,
14-Sep-16,United States,RUM,"$193,823.48",,,,,,,
14-Sep-16,United States,RUM,"$212,223.20",,,,,,,
14-Sep-16,Canada,RUM,"$103,053.84",,,,,,,
16-Sep-16,United States,RUM,"$411,915.24",,,,,,,
16-Sep-16,United States,RESISTORS,"$178,202.60",,,,,,,
16-Sep-16,Canada,RUM,"$206,394.72",,,,,,,
19-Sep-16,United States,RUM,"$119,910.00",,,,,,,
19-Sep-16,United States,RUM,"$21,922.20",,,,,,,
20-Sep-16,United States,SAILS,"$1,560.00",,,,,,,
20-Sep-16,United States,SAILS,"$4,127.10",,,,,,,
20-Sep-16,United States,SAILS,"$1,895.56",,,,,,,
20-Sep-16,Canada,SAILS,"$1,128.10",,,,,,,
21-Sep-16,United States,RUM,"$28,260.00",,,,,,,
21-Sep-16,Canada,RUM,"$21,758.00",,,,,,,
21-Sep-16,Canada,RUM,"$149,888.00",,,,,,,
21-Sep-16,Canada,RUM,"$143,439.10",,,,,,,
23-Sep-16,United States,RUM,"$226,006.88",,,,,,,
23-Sep-16,United States,RESISTORS,"$173,813.60",,,,,,,
23-Sep-16,Canada,RUM,"$206,838.20",,,,,,,
26-Sep-16,United States,RUM,"$174,165.08",,,,,,,
27-Sep-16,United States,SAILS,"$1,835.52",,,,,,,
27-Sep-16,United States,SAILS,"$1,009.24",,,,,,,
27-Sep-16,United States,SAILS,"$1,753.24",,,,,,,
27-Sep-16,United States,SAILS,"$19,259.96",,,,,,,
27-Sep-16,United States,SAILS,"$1,668.74",,,,,,,
27-Sep-16,United States,SWEETENED BISCUITS,"$97,778.00",,,,,,,
27-Sep-16,United States,BEER,"$32,720.00",,,,,,,
27-Sep-16,United States,RESISTORS,"$131,555.58",,,,,,,
27-Sep-16,United States,RESISTORS,$462.50,,,,,,,
29-Sep-16,Canada,BREADFRUIT,"$5,000.00",,,,,,,
30-Sep-16,United States,RUM,"$118,751.00",,,,,,,
30-Sep-16,Canada,CUT FLOWERS,"$1,509.00",,,,,,,
30-Sep-16,Canada,CUT FLOWERS,"$1,831.20",,,,,,,
03-Oct-16,United States,RUM,"$791,795.32",,,,,,,
04-Oct-16,United States,SAILS,"$13,592.00",,,,,,,
04-Oct-16,United States,SAILS,"$13,911.44",,,,,,,
04-Oct-16,Canada,RUM,"$206,117.64",,,,,,,
05-Oct-16,United States,RESISTORS,"$37,468.90",,,,,,,
05-Oct-16,United States,RESISTORS,"$179,303.38",,,,,,,
06-Oct-16,Canada,RUM,"$92,788.14",,,,,,,
07-Oct-16,Canada,RUM,"$71,760.00",,,,,,,
10-Oct-16,United States,RUM,"$196,213.08",,,,,,,
11-Oct-16,United States,ESSENCES,"$5,320.00",,,,,,,
11-Oct-16,United States,JUICE DRINKS,"$28,675.00",,,,,,,
11-Oct-16,United States,KOLA TONIC,"$6,160.00",,,,,,,
11-Oct-16,United States,SAILS,"$4,407.84",,,,,,,
11-Oct-16,United States,SAILS,"$9,679.28",,,,,,,
11-Oct-16,United States,SAILS,"$1,589.80",,,,,,,
11-Oct-16,United States,UNSWEETENED BISCUITS,"$95,160.00",,,,,,,
12-Oct-16,United States,RUM,"$194,574.08",,,,,,,
12-Oct-16,United States,RUM,"$240,398.08",,,,,,,
12-Oct-16,United States,RESISTORS,"$124,606.74",,,,,,,
12-Oct-16,United States,RESISTORS,"$5,344.00",,,,,,,
17-Oct-16,United States,SAILS,"$6,343.16",,,,,,,
17-Oct-16,United States,RUM,"$469,834.36",,,,,,,
18-Oct-16,United States,SAILS,"$1,928.44",,,,,,,
18-Oct-16,United States,SAILS,"$11,794.50",,,,,,,
18-Oct-16,United States,SAILS,"$1,531.00",,,,,,,
